NB_recommended_files,Best_solution,Recommended_files,Co_modified_files,Commits_hash,PRECISION,RECALL,FSCORE,SUCCESS_RATE,MRR
"[3, 3, 3]","[[252, 235, 225], [252, 235, 225], [252, 235, 225]]","[['puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[227, 251, 235], [227, 251, 235], [227, 251, 235]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[235, 233, 391], [235, 233, 391], [235, 233, 391]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/glance/api.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/glance/api.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/glance/api.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[227, 248, 228], [227, 248, 228], [227, 248, 228]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[227, 251, 248], [227, 251, 248], [227, 251, 248]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[227, 233, 226], [227, 233, 226], [227, 233, 226]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[227, 235, 228], [227, 235, 228], [227, 235, 228]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[228, 225, 387], [228, 225, 387], [228, 225, 387]]","[['puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/swift/proxy.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/swift/proxy.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/swift/proxy.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[227, 252, 228], [227, 252, 228], [227, 252, 228]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
"[3, 3, 3]","[[248, 228, 225], [248, 228, 225], [248, 228, 225]]","[['puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/neutron.pp_(IaC)_']]","[['puppet-tripleo/manifests/profile/base/ceilometer/agent/notification.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer/agent/polling.pp_(IaC)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_'], ['puppet-tripleo/spec/classes/tripleo_profile_base_ceilometer_spec.rb_(Other)_']]","['034ce1ef74457488fd33c10d11aca53238aa6d6c', '5c58f0a47b93ba759a922f1c95bf226a92d0a210', '6af76714f6e92ddda5fe97597bbabe7aa163e71b']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
